userPrincipalName,DisplayName,id,Email,givenName,surname,JobTitle,department,employeeType,employeeId,employeeHireDate,officeLocation,city,state,Country,postalCode,companyName,employeeOrgData_division,employeeOrgData_costCenter,accountEnabled,userType,createdDateTime,usageLocation,preferredLanguage,onPremisesSyncEnabled,onPremisesImmutableId,externalUserState,proxyAddresses_Primary,proxyAddresses_Count,proxyAddresses_All,manager_id,manager_displayName,manager_userPrincipalName,manager_mail,manager_jobTitle,ManagerID,BusinessAreaLabel,CountryofEmployment,CompanyCodeLabel,CostCentreLabel,UserName,EffectiveDate,FunctionType,BusinessAreaCode,OrgLevel_3Label,assignedLicenses,HasLicense
christian.neumann@contoso.com,Christian Neumann,3860a3bb-e1c4-4e17-ae7b-cbd487fb546d,christian.neumann@contoso.com,Christian,Neumann,Sales Representative,Sales,Full-Time,C59458,2020-11-07T22:11:43Z,Hamburg Office,Hamburg,Hamburg,Germany,75757,Contoso Corporation,Revenue,REV-SALES,True,Member,6/22/2021 9:52:28 AM,DE,de-DE,,,,christian.neumann@contoso.com,1,SMTP:christian.neumann@contoso.com,8cf20150-172d-4b0c-ad40-2f8bfaefe1b3,Fang Jiang,fang.jiang@contoso.com,fang.jiang@contoso.com,Director of Sales,8cf20150-172d-4b0c-ad40-2f8bfaefe1b3,Revenue,Germany,Contoso Corporation,REV-SALES,christian.neumann,,,,,SPE_E5,FALSE
yao.gao@contoso.com,Yao Gao,23a60117-5ff3-4a48-84d4-c750fe8a3b60,yao.gao@contoso.com,Yao,Gao,Financial Analyst,Finance,Contractor,E44482,2021-01-13T19:55:14Z,Beijing Office,Beijing,Beijing,China,745538,Contoso Corporation,Corporate,CORP-FIN,True,Member,1/4/2024 2:34:45 AM,CN,zh-CN,,,,yao.gao@contoso.com,1,SMTP:yao.gao@contoso.com,8dc3c41e-2320-4c90-a8c9-0655d10765ce,Lorena Mendoza,lorena.mendoza@contoso.com,lorena.mendoza@contoso.com,Controller,8dc3c41e-2320-4c90-a8c9-0655d10765ce,Corporate,China,Contoso Corporation,CORP-FIN,yao.gao,,,,,SPE_E3;Microsoft_Entra_ID_Governance,FALSE
ning.s.xie@contoso.com,Ning Xie,04e08545-2133-4bd0-b013-257c3c8ecc9e,ning.s.xie@contoso.com,Ning,Xie,Recruiter,HR,Full-Time,EMP99530,2016-07-20T01:32:12Z,Shanghai Office,Shanghai,Shanghai,China,905037,Contoso Corporation,Corporate,CORP-HR,True,Member,8/26/2018 12:42:59 PM,CN,zh-CN,,,,ning.s.xie@contoso.com,2,SMTP:ning.s.xie@contoso.com; smtp:ning.s.xie@contoso.com,ec230adb-43ac-460a-9946-34d29b2c9114,Kunal Jain,kunal.jain@contoso.com,kunal.jain@contoso.com,Senior HR Manager,ec230adb-43ac-460a-9946-34d29b2c9114,Corporate,China,Contoso Corporation,CORP-HR,ning.s.xie,,,,,SPE_E5,FALSE
igor.melo@contoso.com,Igor Melo,1b2f9a7e-9b9c-4346-a33e-ae120c681926,igor.melo@contoso.com,Igor,Melo,Account Executive,Sales,Full-Time,EMP10296,2021-05-07T19:02:04Z,Brasília Office,Brasília,Distrito Federal,Brazil,54348-822,Contoso Corporation,Revenue,REV-SALES,True,Member,10/4/2023 9:27:29 PM,BR,pt-BR,,,,igor.melo@contoso.com,2,SMTP:igor.melo@contoso.com; smtp:igor.melo@contoso.com,066f6174-9093-465f-b6b7-8dd6d6798739,Yen Hoang,yen.hoang@contoso.com,yen.hoang@contoso.com,Director of Sales,066f6174-9093-465f-b6b7-8dd6d6798739,Revenue,Brazil,Contoso Corporation,REV-SALES,igor.melo,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
anais.blanchard@contoso.com,Anais Blanchard,9f91552f-4ad3-4504-b7cc-b60c8e67c15d,anais.blanchard@contoso.com,Anais,Blanchard,HR Coordinator,HR,Full-Time,C42351,2017-05-01T13:56:57Z,Calgary Office,Calgary,Alberta,Canada,V7S 4E1,Contoso Corporation,Corporate,CORP-HR,True,Member,4/24/2023 12:26:07 AM,CA,en-CA,,,,anais.blanchard@contoso.com,2,SMTP:anais.blanchard@contoso.com; smtp:anais.blanchard@contoso.com,589354d7-aba0-4f93-98f2-b57604e22dc1,Andrew Kelly,andrew.kelly@contoso.com,andrew.kelly@contoso.com,Director of People,589354d7-aba0-4f93-98f2-b57604e22dc1,Corporate,Canada,Contoso Corporation,CORP-HR,anais.blanchard,,,,,SPE_E5,FALSE
shreya.a.subramaniam@contoso.com,Shreya Subramaniam,4c77177f-f69b-4694-b253-fd6de4a123c8,shreya.a.subramaniam@contoso.com,Shreya,Subramaniam,Customer Support,Support,Full-Time,EMP34226,2025-04-18T21:16:47Z,Toronto Office,Toronto,Ontario,Canada,P4P 3A7,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,2/19/2026 5:07:21 AM,CA,en-CA,,,,shreya.a.subramaniam@contoso.com,1,SMTP:shreya.a.subramaniam@contoso.com,cba57a7e-d5dc-4310-acfd-9cdb9ee6ea3e,Chao Duan,chao.duan@contoso.com,chao.duan@contoso.com,Support Manager,cba57a7e-d5dc-4310-acfd-9cdb9ee6ea3e,Operations,Canada,Contoso Corporation,OPS-SUPPORT,shreya.a.subramaniam,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
blake.anderson@contoso.com,Blake Anderson,f3335cf4-6209-4d25-98f8-77ddd10a6c89,blake.anderson@contoso.com,Blake,Anderson,Paralegal,Legal,Full-Time,E92298,2021-08-09T22:21:51Z,Manchester Office,Manchester,England,UK,EC16 7YB,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,10/25/2021 8:33:53 PM,GB,en-GB,,,,blake.anderson@contoso.com,1,SMTP:blake.anderson@contoso.com,9e82e8a1-4f9c-4385-a877-219a953d2e34,Paula Rios,paula.rios@contoso.com,paula.rios@contoso.com,General Counsel,9e82e8a1-4f9c-4385-a877-219a953d2e34,Corporate,United Kingdom,Contoso Corporation,CORP-LEGAL,blake.anderson,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
neil.hill@contoso.com,Neil Hill,b8eec5c2-4643-44cc-ad26-7d44c176958c,neil.hill@contoso.com,Neil,Hill,Financial Analyst,Finance,Full-Time,EMP56552,2017-05-07T23:18:17Z,Bristol Office,Bristol,England,UK,E18 6CD,Contoso Corporation,Corporate,CORP-FIN,True,Member,5/1/2024 7:30:10 AM,GB,en-GB,,,,neil.hill@contoso.com,1,SMTP:neil.hill@contoso.com,6a276065-42c1-490e-96df-3e8747cb6b00,Hayato Hara,hayato.hara@contoso.com,hayato.hara@contoso.com,Finance Manager,6a276065-42c1-490e-96df-3e8747cb6b00,Corporate,United Kingdom,Contoso Corporation,CORP-FIN,neil.hill,,,,,SPE_E3;Microsoft_Entra_ID_Governance,FALSE
shun.suzuki@contoso.com,Shun Suzuki,6ecb82e6-a06e-4080-9087-f82ac4814cfe,shun.suzuki@contoso.com,Shun,Suzuki,Systems Administrator,IT,Full-Time,E15803,2018-01-13T02:46:34Z,Osaka Office,Osaka,Osaka,Japan,867-2960,Contoso Corporation,Technology,TECH-IT,True,Member,5/21/2025 6:17:12 PM,JP,ja-JP,,,,shun.suzuki@contoso.com,1,SMTP:shun.suzuki@contoso.com,a1513b43-95dc-4d46-82b5-aa82e88dc86a,Hemant Verma,hemant.verma@contoso.com,hemant.verma@contoso.com,Senior IT Manager,a1513b43-95dc-4d46-82b5-aa82e88dc86a,Technology,Japan,Contoso Corporation,TECH-IT,shun.suzuki,,,,,FLOW_FREE;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;SPE_E5,FALSE
ewa.nowak@contoso.com,Ewa Nowak,d0ca5f9d-4c72-4d89-abbe-8cf1c87ecb47,ewa.nowak@contoso.com,Ewa,Nowak,Logistics Manager,Operations,Full-Time,E23163,2020-12-17T18:57:14Z,Marseille Office,Marseille,Provence-Alpes-Côte d'Azur,France,20632,Contoso Corporation,Operations,OPS-CORE,True,Member,9/17/2022 3:34:20 AM,FR,fr-FR,,,,ewa.nowak@contoso.com,1,SMTP:ewa.nowak@contoso.com,03ea0fdc-4b3f-4bb9-9548-b92993924554,Ananya Oberoi,ananya.oberoi@contoso.com,ananya.oberoi@contoso.com,Director of Operations,03ea0fdc-4b3f-4bb9-9548-b92993924554,Operations,France,Contoso Corporation,OPS-CORE,ewa.nowak,,,,,SPE_E3;Microsoft_Entra_ID_Governance,FALSE
sana.tahan@contoso.com,Sana Tahan,2e0da42b-903b-4181-9434-531ce58103e2,sana.tahan@contoso.com,Sana,Tahan,Account Executive,Sales,Full-Time,C21482,2022-08-21T02:08:32Z,Hyderabad Office,Hyderabad,Telangana,India,129924,Contoso Corporation,Revenue,REV-SALES,True,Member,10/5/2024 9:06:18 AM,IN,en-IN,,,,sana.tahan@contoso.com,1,SMTP:sana.tahan@contoso.com,edc64455-b087-4020-8a8a-e51a8a640d55,Wan Huang,wan.huang@contoso.com,wan.huang@contoso.com,Regional Sales Director,edc64455-b087-4020-8a8a-e51a8a640d55,Revenue,India,Contoso Corporation,REV-SALES,sana.tahan,,,,,SPE_E5,FALSE
harumi.taniguchi@contoso.com,Harumi Taniguchi,e3425fc2-1422-4e3e-bee8-53f2a56785ac,harumi.taniguchi@contoso.com,Harumi,Taniguchi,Legal Counsel,Legal,Full-Time,E46181,2021-12-06T14:33:14Z,Tokyo Office,Tokyo,Tokyo,Japan,699-8690,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,5/25/2023 10:42:14 PM,JP,ja-JP,,,,harumi.taniguchi@contoso.com,2,SMTP:harumi.taniguchi@contoso.com; smtp:harumi.taniguchi@contoso.com,350cccc6-2177-456a-be3d-f79d436684ac,Brendan Lewis,brendan.lewis@contoso.com,brendan.lewis@contoso.com,Legal Counsel,350cccc6-2177-456a-be3d-f79d436684ac,Corporate,Japan,Contoso Corporation,CORP-LEGAL,harumi.taniguchi,,,,,FLOW_FREE;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;SPE_E5,FALSE
tendai.chukwu@contoso.com,Tendai Chukwu,5785d0cd-7d79-4850-b687-8b31d8fe75c1,tendai.chukwu@contoso.com,Tendai,Chukwu,Systems Administrator,IT,Contractor,E69439,2021-09-03T06:00:07Z,Austin Office,Austin,Texas,USA,32167,Contoso Corporation,Technology,TECH-IT,True,Member,8/19/2024 8:08:59 AM,US,en-US,,,,tendai.chukwu@contoso.com,2,SMTP:tendai.chukwu@contoso.com; smtp:tendai.chukwu@contoso.com,dc8901bc-2220-4957-84ef-3e07a9f34cd7,Tatiane Fonseca,tatiane.fonseca@contoso.com,tatiane.fonseca@contoso.com,Senior IT Manager,dc8901bc-2220-4957-84ef-3e07a9f34cd7,Technology,United States,Contoso Corporation,TECH-IT,tendai.chukwu,,,,,FLOW_FREE;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;SPE_E5,FALSE
aurelie.moreau@contoso.com,Aurelie Moreau,dd15dd8d-9ad6-4314-8c8b-d61aba507b76,aurelie.moreau@contoso.com,Aurelie,Moreau,Finance Manager,Finance,Full-Time,EMP88805,2015-05-19T00:36:03Z,Hamburg Office,Hamburg,Hamburg,Germany,74741,Contoso Corporation,Corporate,CORP-FIN,True,Member,10/16/2023 9:21:02 PM,DE,de-DE,,,,aurelie.moreau@contoso.com,1,SMTP:aurelie.moreau@contoso.com,2f7fb543-27fc-4c72-94e1-68deddc5e305,Diego Martins,diego.martins@contoso.com,diego.martins@contoso.com,Finance Manager,2f7fb543-27fc-4c72-94e1-68deddc5e305,Corporate,Germany,Contoso Corporation,CORP-FIN,aurelie.moreau,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
lucas.dias@contoso.com,Lucas Dias,16d9f7ad-c2f1-48f3-9b02-a7b57cbefb41,lucas.dias@contoso.com,Lucas,Dias,Legal Counsel,Legal,Full-Time,E10315,2018-05-16T20:36:56Z,São Paulo Office,São Paulo,São Paulo,Brazil,41242-701,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,7/30/2020 1:23:55 PM,BR,pt-BR,,,,lucas.dias@contoso.com,2,SMTP:lucas.dias@contoso.com; smtp:lucas.dias@contoso.com,e617a219-8528-4f7f-b1b5-f75d1d4f7338,Trent Barnes,trent.barnes@contoso.com,trent.barnes@contoso.com,Legal Counsel,e617a219-8528-4f7f-b1b5-f75d1d4f7338,Corporate,Brazil,Contoso Corporation,CORP-LEGAL,lucas.dias,,,,,FLOW_FREE;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;SPE_E5,FALSE
faisal.sharif@contoso.com,Faisal Sharif,4debc975-1afd-4ee4-9ddf-5644173ad373,faisal.sharif@contoso.com,Faisal,Sharif,Marketing Coordinator,Marketing,Contractor,EMP88321,2019-01-02T23:54:04Z,Brisbane Office,Brisbane,Queensland,Australia,8667,Contoso Corporation,Revenue,REV-MKT,True,Member,1/22/2025 9:15:02 PM,AU,en-AU,,,,faisal.sharif@contoso.com,2,SMTP:faisal.sharif@contoso.com; smtp:faisal.sharif@contoso.com,cb063e17-a3f5-40da-b8f7-e1373f7a9365,Georgia Hall,georgia.hall@contoso.com,georgia.hall@contoso.com,Marketing Manager,cb063e17-a3f5-40da-b8f7-e1373f7a9365,Revenue,Australia,Contoso Corporation,REV-MKT,faisal.sharif,,,,,FLOW_FREE;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;SPE_E5,FALSE
neha.raman@contoso.com,Neha Raman,2129efc7-24a2-4f74-9129-b3c48afc2640,neha.raman@contoso.com,Neha,Raman,Marketing Coordinator,Marketing,Part-Time,EMP57965,2016-01-11T06:50:50Z,Boston Office,Boston,Massachusetts,USA,63400,Contoso Corporation,Revenue,REV-MKT,True,Member,12/6/2017 6:45:03 PM,US,en-US,,,,neha.raman@contoso.com,2,SMTP:neha.raman@contoso.com; smtp:neha.raman@contoso.com,824e6423-3eb7-4164-8643-b8be5d97f2a8,Yuxi Wu,yuxi.wu@contoso.com,yuxi.wu@contoso.com,Senior Marketing Manager,824e6423-3eb7-4164-8643-b8be5d97f2a8,Revenue,United States,Contoso Corporation,REV-MKT,neha.raman,,,,,SPE_E3;Microsoft_Entra_ID_Governance,FALSE
katharina.schmidt@contoso.com,Katharina Schmidt,7332d313-89dd-4d82-b4d7-dd08265388d1,katharina.schmidt@contoso.com,Katharina,Schmidt,Sales Representative,Sales,Full-Time,EMP80884,2023-01-10T23:02:16Z,Lyon Office,Lyon,Auvergne-Rhône-Alpes,France,23101,Contoso Corporation,Revenue,REV-SALES,True,Member,6/21/2025 6:23:38 PM,FR,fr-FR,,,,katharina.schmidt@contoso.com,2,SMTP:katharina.schmidt@contoso.com; smtp:katharina.schmidt@contoso.com,931d58ee-5e43-4fa7-9fd7-cc28aff4f7c5,Yao Fan,yao.fan@contoso.com,yao.fan@contoso.com,Director of Sales,931d58ee-5e43-4fa7-9fd7-cc28aff4f7c5,Revenue,France,Contoso Corporation,REV-SALES,katharina.schmidt,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
coralie.lambert@contoso.com,Coralie Lambert,293251df-1f5d-49d3-819e-dad8d5c5afb8,coralie.lambert@contoso.com,Coralie,Lambert,Account Executive,Sales,Full-Time,EMP83018,2025-11-06T21:29:28Z,Toulouse Office,Toulouse,Occitanie,France,88694,Contoso Corporation,Revenue,REV-SALES,True,Member,11/7/2025 12:17:52 AM,FR,fr-FR,,,,coralie.lambert@contoso.com,1,SMTP:coralie.lambert@contoso.com,d0df5434-abbe-4e24-9619-6baf91f3929c,Julio Lima,julio.lima@contoso.com,julio.lima@contoso.com,Director of Sales,d0df5434-abbe-4e24-9619-6baf91f3929c,Revenue,France,Contoso Corporation,REV-SALES,coralie.lambert,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
andrew.grant@contoso.com,Andrew Grant,cf3a9324-db19-4a42-a87c-13e1f380e5d3,andrew.grant@contoso.com,Andrew,Grant,Legal Counsel,Legal,Full-Time,EMP63352,2022-06-01T16:31:47Z,Manchester Office,Manchester,England,UK,SE5 7XV,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,7/18/2023 7:33:55 AM,GB,en-GB,,,,andrew.grant@contoso.com,1,SMTP:andrew.grant@contoso.com,047a9780-077f-4813-bc5f-81758a391803,Rodrigo Teixeira,rodrigo.teixeira@contoso.com,rodrigo.teixeira@contoso.com,Senior Legal Counsel,047a9780-077f-4813-bc5f-81758a391803,Corporate,United Kingdom,Contoso Corporation,CORP-LEGAL,andrew.grant,,,,,SPE_E5,FALSE
taiga.kubo@contoso.com,Taiga Kubo,e27f4cf3-332a-42cb-bd57-eb55b2497c88,taiga.kubo@contoso.com,Taiga,Kubo,Sales Representative,Sales,Full-Time,E91157,2025-10-25T07:20:11Z,Nagoya Office,Nagoya,Aichi,Japan,559-6581,Contoso Corporation,Revenue,REV-SALES,True,Member,12/19/2025 5:15:20 AM,JP,ja-JP,,,,taiga.kubo@contoso.com,1,SMTP:taiga.kubo@contoso.com,6498bc8e-5ed2-45e1-a719-d1b8e6e2f213,Amelia Ogden,amelia.ogden@contoso.com,amelia.ogden@contoso.com,Regional Sales Director,6498bc8e-5ed2-45e1-a719-d1b8e6e2f213,Revenue,Japan,Contoso Corporation,REV-SALES,taiga.kubo,,,,,SPE_E5,FALSE
liang.hou@contoso.com,Liang Hou,f8d0cced-f17c-4399-b598-40a2aee49827,liang.hou@contoso.com,Liang,Hou,IT Specialist,IT,Full-Time,C19227,2019-05-15T03:19:29Z,Guangzhou Office,Guangzhou,Guangdong,China,955560,Contoso Corporation,Technology,TECH-IT,True,Member,6/7/2022 10:09:41 PM,CN,zh-CN,,,,liang.hou@contoso.com,1,SMTP:liang.hou@contoso.com,9fcc0564-9cb3-4095-95bb-d6cea14e913f,Wenjie Feng,wenjie.feng@contoso.com,wenjie.feng@contoso.com,Director of IT,9fcc0564-9cb3-4095-95bb-d6cea14e913f,Technology,China,Contoso Corporation,TECH-IT,liang.hou,,,,,SPE_E5,FALSE
minato.kimura@contoso.com,Minato Kimura,8239a941-ac9e-49a8-a094-fabb172d8b32,minato.kimura@contoso.com,Minato,Kimura,Accountant,Finance,Full-Time,EMP65658,2025-04-07T10:30:24Z,Osaka Office,Osaka,Osaka,Japan,399-2266,Contoso Corporation,Corporate,CORP-FIN,True,Member,3/12/2026 5:22:58 PM,JP,ja-JP,,,,minato.kimura@contoso.com,1,SMTP:minato.kimura@contoso.com,26faf241-6c74-40ad-bc07-9fc225efb852,Faisal Qasim,faisal.t.qasim@contoso.com,faisal.t.qasim@contoso.com,Finance Manager,26faf241-6c74-40ad-bc07-9fc225efb852,Corporate,Japan,Contoso Corporation,CORP-FIN,minato.kimura,,,,,SPE_E5,FALSE
chie.tanaka@contoso.com,Chie Tanaka,25ecf50c-8d30-4a3b-b22f-486303e38e90,chie.tanaka@contoso.com,Chie,Tanaka,Operations Manager,Operations,Full-Time,E25427,2022-12-04T14:08:20Z,Nagoya Office,Nagoya,Aichi,Japan,880-1674,Contoso Corporation,Operations,OPS-CORE,True,Member,12/6/2024 3:53:29 AM,JP,ja-JP,,,,chie.tanaka@contoso.com,1,SMTP:chie.tanaka@contoso.com,d8ae90b7-47f0-442a-97cb-ee9ea4624c95,Zihan Yuan,zihan.yuan@contoso.com,zihan.yuan@contoso.com,Senior Operations Manager,d8ae90b7-47f0-442a-97cb-ee9ea4624c95,Operations,Japan,Contoso Corporation,OPS-CORE,chie.tanaka,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
holly.richards@contoso.com,Holly Richards,640c9eb8-e0de-4366-97aa-88ff38fed988,holly.richards@contoso.com,Holly,Richards,Network Engineer,IT,Full-Time,E74732,2017-06-30T16:14:30Z,London Office,London,England,UK,NW18 3HJ,Contoso Corporation,Technology,TECH-IT,True,Member,7/18/2021 2:10:50 PM,GB,en-GB,,,,holly.richards@contoso.com,1,SMTP:holly.richards@contoso.com,d548c2fb-eb7b-4496-9d86-571ad3020ecd,Priscila Camargo,priscila.camargo@contoso.com,priscila.camargo@contoso.com,Senior IT Manager,d548c2fb-eb7b-4496-9d86-571ad3020ecd,Technology,United Kingdom,Contoso Corporation,TECH-IT,holly.richards,,,,,EXCHANGE_S_STANDARD;SHAREPOINTSTANDARD,FALSE
shobha.kulkarni@contoso.com,Shobha Kulkarni,6be80447-37b2-4d71-8fbb-32f786c0ee30,shobha.kulkarni@contoso.com,Shobha,Kulkarni,Logistics Manager,Operations,Full-Time,E85236,2022-03-05T06:22:46Z,Mumbai Office,Mumbai,Maharashtra,India,222760,Contoso Corporation,Operations,OPS-CORE,True,Member,6/7/2023 10:09:21 PM,IN,en-IN,,,,shobha.kulkarni@contoso.com,2,SMTP:shobha.kulkarni@contoso.com; smtp:shobha.kulkarni@contoso.com,25ded2c6-8aef-4907-9f4f-a99494a88b2c,Otavio Ferreira,otavio.ferreira@contoso.com,otavio.ferreira@contoso.com,Operations Manager,25ded2c6-8aef-4907-9f4f-a99494a88b2c,Operations,India,Contoso Corporation,OPS-CORE,shobha.kulkarni,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
tianyu.e.qian@contoso.com,Tianyu Qian,509184f3-65b6-4f9c-9171-08f3ed7c9452,tianyu.e.qian@contoso.com,Tianyu,Qian,Systems Administrator,IT,Full-Time,C82843,2024-02-29T03:08:47Z,Lyon Office,Lyon,Auvergne-Rhône-Alpes,France,35659,Contoso Corporation,Technology,TECH-IT,True,Member,10/28/2024 1:51:53 AM,FR,fr-FR,,,,tianyu.e.qian@contoso.com,1,SMTP:tianyu.e.qian@contoso.com,9fcc0564-9cb3-4095-95bb-d6cea14e913f,Wenjie Feng,wenjie.feng@contoso.com,wenjie.feng@contoso.com,Senior IT Manager,9fcc0564-9cb3-4095-95bb-d6cea14e913f,Technology,France,Contoso Corporation,TECH-IT,tianyu.e.qian,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
chloe.d.fontaine@contoso.com,Chloe Fontaine,f8279661-297d-4297-9877-ded4e4ff14d3,chloe.d.fontaine@contoso.com,Chloe,Fontaine,Technical Support,Support,Full-Time,C78520,2020-01-16T13:29:34Z,Calgary Office,Calgary,Alberta,Canada,G1T 7B9,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,12/1/2021 5:09:13 AM,CA,en-CA,,,,chloe.d.fontaine@contoso.com,2,SMTP:chloe.d.fontaine@contoso.com; smtp:chloe.d.fontaine@contoso.com,8fd35dc4-3f60-4dde-a7a6-aa71e078dcfc,Junjie Sun,junjie.sun@contoso.com,junjie.sun@contoso.com,Director of Support,8fd35dc4-3f60-4dde-a7a6-aa71e078dcfc,Operations,Canada,Contoso Corporation,OPS-SUPPORT,chloe.d.fontaine,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
ila.jain@contoso.com,Ila Jain,0390ee89-0607-4722-b8ca-bfcf283ccf09,ila.jain@contoso.com,Ila,Jain,Financial Analyst,Finance,Part-Time,EMP85181,2015-08-15T11:00:16Z,Chennai Office,Chennai,Tamil Nadu,India,990569,Contoso Corporation,Corporate,CORP-FIN,True,Member,4/29/2020 11:54:15 PM,IN,en-IN,,,,ila.jain@contoso.com,2,SMTP:ila.jain@contoso.com; smtp:ila.jain@contoso.com,41b1b3a3-581c-46dc-a0ad-03173a3bc4f6,Dean Thompson,dean.thompson@contoso.com,dean.thompson@contoso.com,Director of Finance,41b1b3a3-581c-46dc-a0ad-03173a3bc4f6,Corporate,India,Contoso Corporation,CORP-FIN,ila.jain,,,,,SPE_E5,FALSE
xiaoyan.kong@contoso.com,Xiaoyan Kong,66d85b23-c5d7-4e8c-a7c6-89df72c21b77,xiaoyan.kong@contoso.com,Xiaoyan,Kong,Marketing Coordinator,Marketing,Full-Time,EMP56383,2025-06-03T11:33:49Z,Guangzhou Office,Guangzhou,Guangdong,China,610852,Contoso Corporation,Revenue,REV-MKT,True,Member,7/8/2025 8:26:23 AM,CN,zh-CN,,,,xiaoyan.kong@contoso.com,1,SMTP:xiaoyan.kong@contoso.com,b6d03142-f0f3-4ef0-9133-fe8badc0f8ea,Rachel Richards,rachel.richards@contoso.com,rachel.richards@contoso.com,Senior Marketing Manager,b6d03142-f0f3-4ef0-9133-fe8badc0f8ea,Revenue,China,Contoso Corporation,REV-MKT,xiaoyan.kong,,,,,FLOW_FREE;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;SPE_E5,FALSE
renshu.guo@contoso.com,Renshu Guo,33b0ef62-a57d-41b5-b655-cc6eb6bf727a,renshu.guo@contoso.com,Renshu,Guo,HR Manager,HR,Full-Time,EMP94602,2023-04-18T13:37:07Z,Sydney Office,Sydney,New South Wales,Australia,5104,Contoso Corporation,Corporate,CORP-HR,True,Member,5/2/2024 4:44:11 AM,AU,en-AU,,,,renshu.guo@contoso.com,1,SMTP:renshu.guo@contoso.com,6d68e780-6d2b-4e7d-931b-528ae96f63d6,Hemant Sengupta,hemant.sengupta@contoso.com,hemant.sengupta@contoso.com,Senior HR Manager,6d68e780-6d2b-4e7d-931b-528ae96f63d6,Corporate,Australia,Contoso Corporation,CORP-HR,renshu.guo,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
aisha.ghanem@contoso.com,Aisha Ghanem,d30a2c48-a19b-40b8-b238-e64dd21498fe,aisha.ghanem@contoso.com,Aisha,Ghanem,Support Engineer,IT,Full-Time,EMP67621,2024-05-09T02:23:25Z,Perth Office,Perth,Western Australia,Australia,3071,Contoso Corporation,Technology,TECH-IT,True,Member,12/5/2024 8:55:02 AM,AU,en-AU,,,,,0,,5bc2e20a-933e-4760-b5c0-fc0d7bcec54c,Liam Galloway,liam.r.galloway@contoso.com,liam.r.galloway@contoso.com,Director of IT,5bc2e20a-933e-4760-b5c0-fc0d7bcec54c,Technology,Australia,Contoso Corporation,TECH-IT,aisha.ghanem,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
yuna.yang@contoso.com,Yuna Yang,d0a32584-4173-43e3-aafd-dcaa5dbcf77b,yuna.yang@contoso.com,Yuna,Yang,Controller,Finance,Full-Time,E23724,2024-11-28T23:18:29Z,Guangzhou Office,Guangzhou,Guangdong,China,152672,Contoso Corporation,Corporate,CORP-FIN,True,Member,10/7/2025 7:54:04 PM,CN,zh-CN,,,,yuna.yang@contoso.com,2,SMTP:yuna.yang@contoso.com; smtp:yuna.yang@contoso.com,8f8c7658-2430-48a8-ab67-e87f56b40b72,Sami Zeidan,sami.zeidan@contoso.com,sami.zeidan@contoso.com,Finance Manager,8f8c7658-2430-48a8-ab67-e87f56b40b72,Corporate,China,Contoso Corporation,CORP-FIN,yuna.yang,,,,,FLOW_FREE;Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;SPE_E5,FALSE
